Customer ID,MonetaryValue,Frequency,Recency,Cluster
15418.0,452.32,2,424,1
15419.0,135.86,1,24,3
15420.0,743.0,6,433,1
15421.0,3805.34,10,58,0
15422.0,1619.97,7,322,2
15423.0,266.89,3,37,3
15424.0,597.78,3,253,3
15425.0,1944.57,4,399,1
15426.0,2615.39,9,18,0
15427.0,1483.14,3,32,3
15428.0,762.75,4,14,3
15429.0,397.35,2,26,3
15430.0,954.75,2,467,1
15431.0,153.24,1,502,1
15432.0,320.76,2,22,3
15433.0,533.3,2,213,3
15434.0,2567.06,11,7,0
15435.0,149.29,1,21,3
15436.0,1122.53,3,11,3
15437.0,393.45,2,261,3
15438.0,156.57999999999998,1,130,3
15439.0,1269.05,4,404,1
15440.0,383.68,3,54,3
15441.0,1254.21,3,395,1
15442.0,594.0,1,248,3
15443.0,5175.93,14,1,0
15444.0,1418.26,2,8,3
15445.0,284.5,2,263,3
15446.0,403.95,3,376,1
15447.0,492.88,5,330,1
15448.0,788.81,2,312,1
15449.0,974.52,3,25,3
15450.0,429.84,1,29,3
15451.0,233.21,2,433,1
15452.0,1799.1100000000001,6,29,2
15453.0,1388.37,7,1,2
15454.0,305.59000000000003,2,361,1
15455.0,38.25,1,597,1
15456.0,2119.27,10,282,2
15457.0,237.07,1,261,3
15458.0,370.43999999999994,2,24,3
15459.0,202.82999999999998,2,416,1
15460.0,216.76,1,353,1
15461.0,429.7,2,460,1
15462.0,737.05,4,93,3
15463.0,126.14,1,28,3
15464.0,1048.85,1,337,1
15466.0,1571.01,4,84,2
15467.0,524.88,3,8,3
15468.0,1430.48,3,50,3
15469.0,874.25,3,49,3
15470.0,63.419999999999995,1,575,1
15471.0,1316.56,3,1,3
15472.0,371.56,1,112,3
15473.0,2046.0,8,13,2
15474.0,163.1,1,595,1
15475.0,454.10999999999996,1,76,3
15476.0,2209.98,4,379,2
15477.0,368.4,1,649,1
15478.0,1982.48,3,39,2
15479.0,147.4,1,732,1
15480.0,3592.25,3,115,2
15481.0,1993.34,1,400,1
15483.0,855.06,10,160,2
15484.0,4656.0,6,0,0
15486.0,102.0,1,526,1
15487.0,231.32,1,679,1
15488.0,431.92,5,92,3
15489.0,2419.61,8,22,2
15490.0,217.6,1,429,1
15491.0,3100.09,6,94,2
15492.0,659.4599999999999,2,27,3
15493.0,4306.49,9,32,0
15494.0,3780.05,5,20,2
15495.0,246.5,1,378,1
15496.0,146.14000000000001,1,630,1
15499.0,161.6,1,723,1
15500.0,1131.56,4,7,3
15501.0,402.5,2,404,1
15503.0,267.15,2,362,1
15504.0,412.6,4,80,3
15505.0,3610.96,5,52,2
15506.0,2040.03,6,22,2
15507.0,492.36,1,171,3
15508.0,1000.27,6,188,2
15509.0,166.51,1,379,1
15510.0,250.0,1,330,1
15511.0,909.23,5,11,2
15512.0,331.58,4,155,3
15515.0,171.81,1,386,1
15516.0,62.43,3,44,3
15517.0,267.03,1,232,3
15518.0,4218.94,15,63,0
15519.0,344.61,2,382,1
15520.0,343.5,1,1,3
15522.0,398.84,2,32,3
15524.0,591.4,2,24,3
15525.0,1293.2,4,1,2
15526.0,148.44,2,32,3
15528.0,229.33,1,253,3
15529.0,5109.4,12,22,0
15530.0,1813.72,5,21,2
15531.0,2007.44,2,7,2
15532.0,3750.25,10,24,0
15533.0,807.57,3,18,3
15534.0,162.25,1,725,1
15535.0,1087.82,6,172,2
15536.0,259.09,1,408,1
15537.0,110.92,1,162,3
15538.0,3358.3999999999996,6,537,2
15539.0,538.46,1,6,3
15540.0,460.68,2,10,3
15541.0,85.13000000000001,1,113,3
15542.0,918.45,3,511,1
15543.0,242.84,2,287,3
15545.0,428.05,2,53,3
15546.0,1079.1000000000001,2,606,1
15548.0,158.09,1,595,1
15549.0,2342.21,8,76,2
15550.0,2218.8,12,3,0
15551.0,1710.08,7,36,2
15552.0,252.52,2,216,3
15553.0,437.23,1,59,3
15554.0,217.2,1,277,3
15556.0,279.77,1,23,3
15557.0,473.65000000000003,1,28,3
15558.0,214.13,1,638,1
15559.0,1109.4,1,567,1
15560.0,153.52,2,397,1
15561.0,1934.3899999999999,8,11,2
15562.0,673.3800000000001,3,351,1
15563.0,2828.0,6,21,2
15564.0,70.74000000000001,2,462,1
15565.0,173.16,2,49,3
15566.0,227.87,2,392,1
15567.0,186.01,1,18,3
15568.0,758.29,3,2,3
15569.0,3586.35,10,103,0
15571.0,4051.63,14,11,0
15572.0,4068.67,10,4,0
15573.0,1199.23,5,31,2
15574.0,1518.7,6,177,2
15575.0,30.1,1,619,1
15576.0,940.6700000000001,1,37,3
15577.0,397.98,5,150,3
15578.0,127.1,1,161,3
15579.0,1302.5,5,68,2
15580.0,1381.19,8,376,2
15582.0,682.9100000000001,3,24,3
15583.0,107.86,1,375,1
15584.0,1277.5,6,23,2
15585.0,455.3,1,176,3
15586.0,1139.1,3,592,1
15587.0,1522.0800000000002,7,49,2
15588.0,579.6,1,677,1
15589.0,478.53000000000003,3,255,3
15590.0,1496.6,5,381,2
15591.0,217.9,3,582,1
15592.0,388.58,1,46,3
15593.0,199.8,1,70,3
15594.0,1771.78,5,15,2
15595.0,357.6,1,487,1
15596.0,3130.04,9,100,0
15597.0,563.37,2,34,3
15598.0,548.02,2,52,3
15599.0,1250.06,3,26,3
15600.0,1199.31,4,427,1
15602.0,3230.51,16,7,0
15603.0,88.48,2,78,3
15604.0,216.39,1,51,3
15605.0,1936.8,9,35,2
15607.0,1708.97,9,336,2
15608.0,1785.98,5,27,2
15609.0,298.48,1,183,3
15610.0,112.46000000000001,1,51,3
15612.0,195.15,2,35,3
15613.0,433.71999999999997,1,609,1
15614.0,3147.36,4,437,2
15616.0,317.11,1,437,1
15617.0,828.5500000000001,3,395,1
15618.0,776.851,4,32,3
15619.0,336.40000000000003,1,10,3
15620.0,1942.36,4,56,2
15621.0,1293.03,4,3,2
15623.0,2437.05,8,140,2
15624.0,588.13,4,116,3
15625.0,3236.4,9,103,0
15626.0,1067.52,3,74,3
15627.0,566.9,2,456,1
15629.0,2240.9,4,449,1
15630.0,1481.4,3,44,3
15631.0,596.67,1,641,1
15632.0,3285.31,8,15,0
15633.0,4352.46,13,508,0
15634.0,554.65,2,16,3
15635.0,100.35,1,395,1
15636.0,1444.58,4,89,2
15637.0,797.59,5,52,3
15638.0,2265.2,6,378,2
15639.0,1065.08,3,133,3
15642.0,105.78000000000002,1,729,1
15643.0,664.0,3,191,3
15644.0,813.0,4,165,3
15645.0,1054.75,3,18,3
15646.0,974.61,5,157,2
15647.0,169.0,1,414,1
15648.0,657.35,2,203,3
15649.0,2170.35,4,335,2
15650.0,553.88,2,521,1
15651.0,1259.06,5,36,2
15652.0,1420.34,5,90,2
15653.0,877.4399999999999,2,92,3
15654.0,922.53,2,8,3
15655.0,560.67,1,242,3
15656.0,748.5,4,44,3
15657.0,30.0,1,22,3
15658.0,2423.4700000000003,8,189,2
15659.0,532.49,3,43,3
15660.0,2812.99,15,24,0
15661.0,1215.95,8,316,2
15662.0,283.73,2,660,1
15663.0,138.14,1,105,3
15664.0,1231.53,4,50,3
15665.0,4015.12,5,167,0
15666.0,632.9399999999999,2,471,1
15667.0,301.32,1,39,3
15668.0,76.32000000000001,1,217,3
15669.0,684.34,4,39,3
15670.0,325.2,2,296,1
15671.0,2657.13,7,18,2
15672.0,45.300000000000004,1,724,1
15675.0,542.04,4,80,3
15676.0,3435.76,3,18,2
15677.0,1305.63,3,48,3
15678.0,1893.89,3,52,2
15679.0,781.28,4,23,3
15680.0,4507.58,10,8,0
15681.0,2989.7,14,24,0
15682.0,318.24,2,598,1
15683.0,524.54,2,116,3
15684.0,173.95,3,546,1
15685.0,55.980000000000004,1,449,1
15686.0,90.0,1,419,1
15687.0,2993.1,9,8,0
15688.0,190.57,1,418,1
15689.0,521.03,3,119,3
15690.0,239.76,2,3,3
15691.0,571.3,4,251,3
15692.0,191.04,1,27,3
15693.0,37.5,1,658,1
15695.0,1131.04,4,266,3
15696.0,3906.57,13,32,0
15697.0,246.75,1,689,1
15698.0,46.2,1,623,1
15699.0,309.65,1,17,3
15700.0,696.68,2,171,3
15701.0,1542.14,4,1,2
15702.0,112.57000000000001,1,475,1
15703.0,211.5,1,264,3
15704.0,3817.96,6,139,0
15705.0,143.1,1,200,3
15706.0,1060.56,4,63,3
15707.0,945.58,4,34,3
15708.0,4378.72,9,40,0
15709.0,327.85,2,283,3
15710.0,898.87,1,416,1
15711.0,420.25,2,556,1
15712.0,3472.4100000000003,12,8,0
15713.0,1010.79,4,142,3
15714.0,784.8100000000001,5,11,3
15715.0,658.02,5,555,1
15716.0,3054.29,11,145,0
15717.0,607.0,5,233,3
15718.0,293.79,1,539,1
15720.0,741.92,2,23,3
15721.0,507.08,1,11,3
15723.0,947.65,4,364,1
15724.0,310.85,3,200,3
15725.0,415.25,1,14,3
15726.0,321.91,1,389,1
15728.0,544.6,2,379,1
15729.0,192.55,3,212,3
15730.0,1726.58,5,65,2
15731.0,125.3,1,553,1
15732.0,1682.07,10,211,2
15733.0,162.3,1,282,1
15734.0,2263.3,4,114,2
15735.0,327.68,1,420,1
15736.0,1815.72,2,434,1
15737.0,1205.1200000000001,8,14,2
15739.0,449.12,1,65,3
15740.0,154.88,1,48,3
15741.0,208.62,2,457,1
15742.0,156.87,1,618,1
15743.0,784.46,4,15,3
15744.0,34.8,1,77,3
15745.0,1094.59,4,18,3
15746.0,196.88,1,133,3
15747.0,2562.61,9,12,0
15748.0,614.7600000000001,3,39,3
15751.0,1380.44,11,460,2
15752.0,4207.54,9,39,0
15753.0,79.2,1,304,1
15754.0,3037.61,9,50,0
15756.0,532.96,4,60,3
15757.0,2940.36,6,65,2
15758.0,205.25,1,24,3
15759.0,830.9300000000001,7,217,2
15761.0,143.05,1,442,1
15762.0,583.75,2,64,3
15763.0,1086.92,2,31,3
15764.0,4503.08,8,87,0
15765.0,370.63,1,666,1
15766.0,831.06,3,63,3
15770.0,321.45,1,612,1
15771.0,1006.54,3,603,1
15772.0,280.88,1,417,1
15773.0,774.52,2,5,3
15774.0,1328.69,6,68,2
15775.0,150.5,2,244,3
15776.0,241.62,1,132,3
15777.0,1762.61,7,240,2
15778.0,307.95,1,430,1
15779.0,124.08000000000001,2,462,1
15780.0,475.28000000000003,3,183,3
15781.0,345.46,3,24,3
15782.0,4014.1,4,9,2
15783.0,246.3,1,10,3
15784.0,848.3299999999999,2,467,1
15787.0,948.05,3,25,3
15788.0,221.82999999999998,1,508,1
15789.0,1962.01,6,357,2
15790.0,220.85,1,9,3
15791.0,3608.34,5,43,2
15792.0,933.84,2,399,1
15793.0,2399.57,8,14,2
15794.0,777.0,2,735,1
15795.0,1979.8700000000001,8,149,2
15797.0,2806.08,5,112,2
15798.0,1535.37,3,492,1
15799.0,1424.29,4,75,2
15800.0,1242.58,7,106,2
15801.0,1063.95,3,45,3
15803.0,1929.66,4,50,2
15804.0,4206.39,13,0,0
15806.0,784.58,3,45,3
15807.0,1817.52,5,49,2
15809.0,1274.44,7,35,2
15810.0,2999.04,8,78,0
15811.0,3796.92,7,21,0
15812.0,5201.47,12,106,0
15813.0,1303.9099999999999,2,207,3
15814.0,2634.44,6,16,2
15815.0,2100.6,5,63,2
15816.0,144.14999999999998,2,541,1
15817.0,2766.4,3,420,2
15818.0,340.5,1,587,1
15819.0,3934.79,10,48,0
15820.0,206.98,1,319,1
15821.0,570.96,2,43,3
15822.0,1840.06,6,2,2
15823.0,3867.17,2,728,1
15824.0,890.94,2,452,1
15825.0,532.94,1,171,3
15826.0,2598.28,4,55,2
15828.0,1108.82,1,374,1
15829.0,636.14,2,98,3
15830.0,576.0,1,37,3
15831.0,801.76,3,57,3
15832.0,836.79,1,253,3
15833.0,80.4,1,737,1
15834.0,3770.4900000000002,7,69,0
15835.0,954.09,4,43,3
15836.0,137.37,1,49,3
15837.0,777.01,2,64,3
15839.0,1048.49,3,32,3
15840.0,355.56,2,58,3
15841.0,2742.41,9,72,0
15842.0,548.8,2,392,1
15843.0,118.95000000000002,1,303,1
15844.0,130.73999999999998,1,45,3
15845.0,4426.28,11,17,0
15846.0,107.01,1,384,1
15847.0,822.57,5,37,3
15848.0,139.94,1,621,1
15850.0,1058.72,6,18,2
15851.0,109.73,1,526,1
15852.0,257.26,3,186,3
15853.0,110.8,1,51,3
15855.0,1052.72,6,136,2
15857.0,570.48,2,18,3
15858.0,3960.37,13,15,0
15859.0,438.46,1,431,1
15861.0,4393.49,12,11,0
15862.0,2923.14,13,7,0
15863.0,358.7,5,25,3
15864.0,2180.76,7,21,2
15865.0,2248.92,5,40,2
15866.0,230.53,1,100,3
15868.0,94.53,1,582,1
15869.0,323.65999999999997,3,276,3
15870.0,862.61,4,32,3
15871.0,33.099999999999994,1,436,1
15872.0,795.68,4,14,3
15873.0,313.91999999999996,4,499,1
15875.0,111.72,1,645,1
15876.0,1449.1399999999999,2,408,1
15877.0,493.28,2,1,3
15878.0,330.77,2,561,1
15879.0,1157.3,4,403,1
15880.0,686.5600000000001,1,368,1
15881.0,501.39000000000004,5,311,1
15882.0,1491.42,8,198,2
15883.0,396.48,2,1,3
15884.0,249.70000000000002,2,431,1
15885.0,1921.82,13,92,0
15886.0,1052.8700000000001,4,59,3
15887.0,1027.15,3,406,1
15888.0,423.49,3,80,3
15889.0,1782.33,8,156,2
15890.0,535.65,5,394,1
15891.0,521.97,1,226,3
15892.0,128.2,1,668,1
15893.0,305.28000000000003,1,481,1
15894.0,418.99,2,252,3
15895.0,179.17,1,149,3
15897.0,222.05,2,193,3
15899.0,112.5,1,368,1
15900.0,900.4,4,23,3
15901.0,683.39,6,16,2
15902.0,145.01,1,379,1
15904.0,164.68,1,7,3
15905.0,114.69,1,542,1
15906.0,2555.64,10,19,0
15907.0,966.6,3,3,3
15908.0,764.57,2,490,1
15909.0,191.94,1,173,3
15910.0,2681.8,15,0,0
15911.0,1685.89,8,623,1
15912.0,1074.7,9,177,2
15913.0,6.300000000000001,1,533,1
15914.0,205.99,2,377,1
15915.0,429.0,1,401,1
15916.0,3427.17,13,15,0
15917.0,560.63,5,247,3
15918.0,582.88,3,190,3
15919.0,910.61,2,19,3
15920.0,567.69,8,153,2
15921.0,792.46,4,172,3
15922.0,739.0,1,372,1
15923.0,254.16,1,372,1
15924.0,102.82,1,730,1
15925.0,207.15,1,193,3
15926.0,134.44,1,541,1
15927.0,123.39,1,646,1
15928.0,293.53,1,655,1
15929.0,594.0,1,643,1
15930.0,426.63,1,66,3
15931.0,239.9,1,427,1
15932.0,2495.87,8,3,2
15933.0,1107.46,3,20,3
15934.0,2190.66,2,417,1
15935.0,108.03999999999999,1,238,3
15936.0,282.79,2,378,1
15937.0,145.35,1,63,3
15938.0,734.81,9,111,2
15940.0,35.8,1,310,1
15941.0,405.0,1,636,1
15942.0,337.44,1,133,3
15943.0,271.28999999999996,2,649,1
15944.0,2164.24,4,276,2
15945.0,827.27,4,364,1
15946.0,2304.18,3,502,1
15947.0,1708.24,1,82,3
15948.0,1509.0900000000001,3,7,3
15949.0,364.72,2,16,3
15951.0,1013.17,3,8,3
15952.0,806.57,4,33,3
15954.0,187.8,1,588,1
15956.0,617.6,2,550,1
15957.0,930.1,3,31,3
15958.0,492.99,4,73,3
15959.0,579.49,3,681,1
15960.0,410.95,4,373,1
15961.0,451.28999999999996,1,378,1
15962.0,295.83,1,448,1
15963.0,470.76,2,19,3
15964.0,272.96000000000004,1,662,1
15965.0,3013.09,13,16,0
15966.0,426.53000000000003,1,450,1
15967.0,3041.6,12,22,0
15968.0,415.3,1,387,1
15969.0,1127.05,5,2,2
15970.0,1017.32,2,303,1
15972.0,1810.27,5,455,1
15973.0,973.44,2,366,1
15974.0,3442.15,7,38,0
15975.0,371.01,1,83,3
15976.0,1732.54,6,164,2
15977.0,1054.73,2,16,3
15978.0,3279.42,3,76,2
15979.0,329.22,1,602,1
15982.0,324.51,1,604,1
15983.0,3958.8199999999997,8,21,0
15985.0,2715.28,7,122,2
15986.0,354.42,2,29,3
15987.0,1682.13,8,11,2
15988.0,767.59,3,18,3
15989.0,372.51,2,375,1
15990.0,2010.05,7,43,2
15991.0,150.55,1,533,1
15992.0,896.6,3,3,3
15993.0,2788.87,7,8,2
15994.0,1202.18,3,54,3
15995.0,696.19,1,413,1
15996.0,1686.9,7,87,2
15999.0,20.4,1,735,1
16001.0,583.39,1,380,1
16002.0,169.21,1,624,1
16004.0,2146.39,5,474,1
16005.0,2435.8,10,11,0
16006.0,347.17,2,210,3
16007.0,3075.14,7,47,2
16009.0,992.71,4,21,3
16010.0,1724.06,11,245,2
16012.0,2989.79,5,34,2
16014.0,1130.27,5,37,2
16015.0,705.1,3,3,3
16016.0,2533.94,11,2,0
16017.0,1553.83,5,46,2
16018.0,698.13,4,38,3
16020.0,851.01,3,16,3
16021.0,532.25,2,394,1
16022.0,628.28,1,259,3
16023.0,719.81,3,45,3
16024.0,478.92,3,11,3
16025.0,439.65999999999997,1,29,3
16026.0,236.09,1,42,3
16027.0,2048.36,15,91,0
16028.0,82.2,1,595,1
16030.0,331.24,1,309,1
16031.0,548.94,2,91,3
16032.0,1970.45,6,455,2
16034.0,928.72,6,195,2
16035.0,217.73,1,559,1
16036.0,2556.84,4,86,2
16037.0,1509.34,5,269,2
16038.0,471.78000000000003,3,7,3
16039.0,456.4,2,423,1
16040.0,2416.9,7,64,2
16041.0,3166.4,3,30,2
16042.0,2265.12,8,21,2
16043.0,1856.5900000000001,8,37,2
16044.0,340.84000000000003,1,434,1
16045.0,3434.9300000000003,8,119,0
16046.0,235.78,1,561,1
16048.0,1075.23,4,372,1
16049.0,1899.68,6,39,2
16050.0,300.7,3,173,3
16051.0,188.44,1,681,1
16052.0,362.06,1,53,3
16053.0,3634.84,6,32,0
16054.0,2111.88,4,144,2
16055.0,134.8,1,220,3
16056.0,664.85,1,44,3
16057.0,3854.85,10,15,0
16058.0,62.7,1,405,1
16059.0,3217.77,12,65,0
16060.0,541.95,3,400,1
16061.0,89.65,1,430,1
16062.0,2863.45,8,9,0
16063.0,335.32,1,259,3
16064.0,111.0,1,724,1
16065.0,2382.62,8,364,2
16066.0,1521.87,5,16,2
16067.0,3395.29,3,562,1
16068.0,122.93,1,593,1
16069.0,457.7,1,417,1
16070.0,852.15,2,21,3
16071.0,1076.8,4,44,3
16072.0,4328.89,4,287,0
16073.0,122.39999999999999,1,296,1
16074.0,265.25,1,389,1
16075.0,736.9300000000001,2,502,1
16076.0,2234.73,10,2,0
16077.0,2300.4,1,625,1
16078.0,362.99,2,283,3
16079.0,1352.0,3,16,3
16080.0,602.5600000000001,4,81,3
16081.0,4460.18,8,55,0
16082.0,106.75,1,669,1
16083.0,2351.42,4,100,2
16084.0,436.18,1,298,1
16085.0,2327.21,12,22,0
16086.0,2864.9900000000002,10,58,0
16087.0,1739.92,5,388,2
16088.0,1437.43,2,575,1
16089.0,271.44,2,385,1
16090.0,205.91,1,623,1
16091.0,315.06,2,154,3
16092.0,1587.94,6,114,2
16093.0,17.0,1,106,3
16094.0,3695.56,11,11,0
16095.0,447.05,1,455,1
16096.0,1584.97,4,263,2
16097.0,185.04999999999998,1,239,3
16098.0,4448.1,14,87,0
16099.0,1573.2,7,49,2
16100.0,582.64,1,462,1
16101.0,3229.16,4,70,2
16102.0,1842.14,3,41,2
16104.0,2778.61,9,61,0
16105.0,2386.19,5,248,2
16106.0,108.38,1,65,3
16107.0,3204.1600000000003,7,17,0
16108.0,2235.92,4,84,2
16109.0,939.48,3,218,3
16110.0,1819.27,4,44,2
16111.0,562.48,1,427,1
16112.0,195.73999999999998,4,142,3
16113.0,161.38,1,182,3
16114.0,135.75000000000003,1,170,3
16115.0,2575.14,12,9,0
16116.0,612.78,1,211,3
16117.0,654.4,3,189,3
16118.0,4376.25,1,652,1
16119.0,1720.81,8,7,2
16120.0,3056.91,6,58,2
16121.0,1477.09,5,56,2
16122.0,1001.34,6,72,2
16123.0,307.78,1,51,3
16124.0,1772.49,4,316,2
16125.0,4587.65,14,366,0
16127.0,801.31,2,38,3
16128.0,3801.05,11,17,0
16129.0,1396.05,3,406,1
16130.0,987.48,4,421,1
16132.0,664.1999999999999,2,543,1
16134.0,2145.34,5,21,2
16135.0,819.45,2,262,3
16136.0,946.8,4,59,3
16137.0,422.7,1,679,1
16138.0,910.35,3,378,1
16139.0,1111.15,5,18,2
16140.0,1557.6000000000001,3,65,3
16141.0,955.94,2,87,3
16142.0,535.34,1,249,3
16143.0,4910.83,12,2,0
16144.0,175.2,1,246,3
16146.0,946.38,4,156,3
16147.0,2398.91,5,133,2
16148.0,386.62,2,295,1
16149.0,422.22,3,4,3
16150.0,4395.59,10,42,0
16152.0,1829.04,1,268,3
16153.0,5133.49,11,49,0
16155.0,796.9,5,381,1
16157.0,656.69,3,15,3
16158.0,628.32,9,521,1
16159.0,1232.79,4,281,2
16160.0,1025.44,2,64,3
16162.0,37.4,1,251,3
16163.0,2849.58,6,231,2
16164.0,822.48,3,16,3
16165.0,79.9,1,504,1
16166.0,435.83,2,427,1
16167.0,1386.1200000000001,5,413,1
16169.0,1822.97,4,7,2
16171.0,73.2,1,58,3
16172.0,1884.55,8,94,2
16173.0,1418.32,6,15,2
16174.0,2246.75,7,125,2
16175.0,1836.44,7,93,2
16176.0,2052.69,4,420,1
16177.0,2247.31,8,49,2
16178.0,612.6,2,137,3
16179.0,215.83,1,60,3
16181.0,305.54,1,72,3
16183.0,1077.81,4,66,3
16184.0,1158.79,6,63,2
16185.0,644.72,3,16,3
16188.0,1087.66,5,44,2
16189.0,215.48,2,15,3
16190.0,2723.55,8,39,2
16192.0,351.3,1,735,1
16193.0,630.43,2,236,3
16194.0,308.59999999999997,1,374,1
16195.0,323.25,1,722,1
16196.0,93.3,1,488,1
16197.0,2016.71,9,468,2
16198.0,1030.0410000000002,2,74,3
16199.0,942.75,7,391,2
16201.0,2112.12,5,2,2
16202.0,2501.9900000000002,9,360,2
16203.0,1114.54,6,58,2
16204.0,944.24,3,22,3
16205.0,1824.01,7,30,2
16206.0,2589.57,13,54,0
16207.0,394.38,1,24,3
16208.0,3440.45,10,44,0
16209.0,4146.78,9,88,0
16211.0,1090.59,3,88,3
16212.0,1293.71,4,18,2
16213.0,159.0,1,78,3
16214.0,2038.25,4,170,2
16215.0,242.35,1,80,3
16216.0,914.9300000000001,1,266,3
16217.0,304.25,2,234,3
16218.0,4439.97,13,29,0
16219.0,40.8,1,500,1
16221.0,2234.06,9,36,2
16222.0,1345.22,2,317,1
16223.0,1102.3500000000001,2,374,1
16224.0,1616.54,5,56,2
16225.0,2867.4100000000003,15,44,0
16226.0,672.1700000000001,5,202,3
16227.0,1027.22,3,224,3
16228.0,890.8100000000001,3,384,1
16229.0,2867.86,6,86,2
16230.0,542.03,2,189,3
16231.0,1078.22,4,378,1
16232.0,2712.97,7,43,2
16233.0,1965.71,9,70,2
16234.0,333.18,3,475,1
16235.0,2043.71,8,40,2
16236.0,432.2,1,77,3
16237.0,136.65,1,436,1
16238.0,63.66,1,422,1
16239.0,1492.2,6,56,2
16240.0,3718.8,2,23,2
16241.0,4326.26,16,9,0
16243.0,409.1,2,33,3
16244.0,2579.38,2,211,2
16245.0,1413.66,3,23,3
16246.0,827.25,2,459,1
16247.0,114.56,1,169,3
16248.0,152.94,1,61,3
16249.0,1800.07,5,52,2
16250.0,791.38,3,260,3
16251.0,128.31,1,511,1
16252.0,295.09000000000003,1,382,1
16254.0,985.14,3,377,1
16255.0,4906.8,15,16,0
16256.0,1579.37,3,266,2
16257.0,21.95,1,176,3
16259.0,361.94,3,409,1
16260.0,1035.45,1,50,3
16261.0,1059.45,6,16,2
16262.0,755.15,1,377,1
16263.0,351.01,1,422,1
16264.0,837.53,2,437,1
16266.0,1757.95,14,73,0
16267.0,186.66,1,590,1
16268.0,617.65,2,70,3
16269.0,717.57,1,437,1
16270.0,1141.24,1,352,1
16271.0,3433.02,8,15,0
16272.0,411.7,1,116,3
16273.0,336.03999999999996,2,647,1
16274.0,675.5,1,372,1
16275.0,2151.11,3,196,2
16276.0,2629.3900000000003,3,176,2
16277.0,188.69,1,733,1
16278.0,1117.84,3,99,3
16280.0,238.05,1,724,1
16281.0,3424.02,3,71,2
16282.0,1307.58,3,339,1
16283.0,4402.12,8,5,0
16284.0,1029.77,3,30,3
16285.0,176.9,1,645,1
16286.0,328.95,2,476,1
16287.0,1006.98,5,169,2
16288.0,129.85,1,469,1
16289.0,136.31,1,461,1
16290.0,2069.3,4,464,1
16292.0,1253.76,5,121,2
16293.0,4657.95,15,21,0
16294.0,126.05000000000001,1,476,1
16295.0,1328.55,4,9,2
16296.0,1313.67,4,625,1
16297.0,301.9,1,268,3
16298.0,1085.7,7,22,2
16299.0,193.65,1,476,1
16300.0,1392.43,3,429,1
16301.0,107.33,1,736,1
16302.0,233.22,1,126,3
16304.0,381.66,1,694,1
16305.0,361.21999999999997,1,138,3
16306.0,1192.82,7,213,2
16307.0,1194.92,3,428,1
16308.0,5120.0,7,37,0
16309.0,706.57,2,105,3
16310.0,460.08,2,413,1
16311.0,616.26,2,17,3
16312.0,171.15,1,431,1
16313.0,274.15000000000003,2,2,3
16314.0,1491.4,3,389,1
16315.0,402.71,2,330,1
16317.0,2192.51,5,119,2
16318.0,328.15,1,34,3
16319.0,404.40000000000003,1,217,3
16321.0,604.5500000000001,7,71,2
16322.0,326.75,2,0,3
16323.0,353.66,2,195,3
16324.0,428.68,3,127,3
16325.0,3597.5,12,46,0
16328.0,310.83,1,562,1
16329.0,1703.07,4,427,1
16330.0,634.33,7,17,2
16331.0,2037.7,6,431,2
16332.0,2007.89,11,27,0
16334.0,277.48,1,491,1
16335.0,2774.0,7,551,2
16336.0,3517.69,4,420,2
16337.0,151.05,1,36,3
16338.0,214.79999999999998,1,156,3
16339.0,109.95,1,283,1
16340.0,1526.06,3,106,3
16341.0,3850.79,7,24,0
16342.0,322.41,4,74,3
16343.0,687.0699999999999,3,15,3
16344.0,842.42,4,157,3
16345.0,1198.74,2,43,3
16346.0,224.51,1,384,1
16347.0,3509.41,11,10,0
16348.0,1795.8799999999999,8,31,2
16349.0,53.5,1,290,1
16350.0,2253.89,9,20,2
16351.0,3330.0299999999997,13,332,0
16352.0,494.44,2,17,3
16354.0,1129.51,5,62,2
16355.0,416.35,1,374,1
16356.0,415.87,6,197,3
16357.0,868.37,4,32,3
16358.0,2919.65,5,0,2
16359.0,2697.75,16,6,0
16360.0,3512.53,6,4,0
16361.0,896.66,4,9,3
16362.0,946.94,6,31,2
16363.0,109.36000000000001,1,52,3
16364.0,707.04,2,11,3
16365.0,3307.2,15,17,0
16366.0,1548.1299999999999,4,18,2
16367.0,1362.4,3,36,3
16368.0,640.21,3,1,3
16369.0,2662.73,7,17,2
16370.0,1320.56,4,81,2
16371.0,157.2,1,448,1
16372.0,1328.61,5,32,2
16373.0,309.49,2,381,1
16374.0,1757.6,5,65,2
16375.0,104.0,2,469,1
16376.0,987.01,2,8,3
16377.0,1308.48,2,266,3
16378.0,362.95,3,246,3
16379.0,2157.4,4,3,2
16380.0,1780.59,1,60,3
16381.0,258.7,2,395,1
16382.0,353.1,2,407,1
16383.0,2966.14,7,74,2
16384.0,1358.95,4,89,2
16385.0,1030.61,5,59,2
16386.0,1102.59,3,28,3
16387.0,918.55,5,322,1
16388.0,186.05,1,653,1
16389.0,1382.07,4,52,2
16390.0,467.5,3,536,1
16391.0,1100.21,4,400,1
16392.0,761.8,3,269,3
16394.0,1555.34,5,56,2
16395.0,3537.0,14,60,0
16396.0,137.8,1,475,1
16397.0,127.88,1,627,1
16398.0,1705.8,2,153,3
16399.0,640.02,3,18,3
16400.0,3159.44,9,94,0
16402.0,511.4,2,264,3
16403.0,177.5,1,311,1
16404.0,443.05,1,69,3
